   1.1765489e+02   3.1814783e+01   5.5910000e+01
   1.1751195e+02   3.1710178e+01   3.9098000e+01
   0.0000000e+00   9.5235088e-03   9.5235088e-03
   2.0000000e-02   7.6367235e-03   9.6269164e-03
   4.0000000e-02   3.9550976e-03   8.3742034e-03
   6.0000000e-02  -1.0483534e-03   6.4156689e-03
   8.0000000e-02  -6.5073661e-03   4.4180903e-03
   1.0000000e-01  -1.1371981e-02   2.9412869e-03
   1.2000000e-01  -1.4660318e-02   2.3806292e-03
   1.4000000e-01  -1.5704063e-02   2.9339431e-03
   1.6000000e-01  -1.4337421e-02   4.6275213e-03
   1.8000000e-01  -1.0948876e-02   7.3743743e-03
   2.0000000e-01  -6.3807137e-03   1.0947000e-02
   2.2000000e-01  -1.7185444e-03   1.4896943e-02
   2.4000000e-01   1.9975312e-03   1.8592766e-02
   2.6000000e-01   4.0436455e-03   2.1408330e-02
   2.8000000e-01   4.1668941e-03   2.2916205e-02
   3.0000000e-01   2.6115087e-03   2.2941853e-02
   3.2000000e-01  -2.6177422e-06   2.1487889e-02
   3.4000000e-01  -2.8953377e-03   1.8674612e-02
   3.6000000e-01  -5.2820944e-03   1.4735204e-02
   3.8000000e-01  -6.4580739e-03   9.9781940e-03
   4.0000000e-01  -5.9415226e-03   4.7619762e-03
   4.2000000e-01  -3.6791817e-03  -4.4368252e-04
   4.4000000e-01  -1.5150911e-04  -5.0245739e-03
   4.6000000e-01   3.7266882e-03  -8.3413198e-03
   4.8000000e-01   6.8692284e-03  -9.9571946e-03
   5.0000000e-01   8.3449733e-03  -9.8402520e-03
   5.2000000e-01   7.6511510e-03  -8.4067794e-03
   5.4000000e-01   4.8319542e-03  -6.3666558e-03
   5.6000000e-01   4.1976188e-04  -4.4718121e-03
   5.8000000e-01  -4.7507172e-03  -3.3170596e-03
   6.0000000e-01  -9.7746743e-03  -3.2513076e-03
   6.2000000e-01  -1.3857454e-02  -4.3434094e-03
   6.4000000e-01  -1.6379955e-02  -6.3719016e-03
   6.6000000e-01  -1.6910993e-02  -8.8880616e-03
   6.8000000e-01  -1.5306703e-02  -1.1354758e-02
   7.0000000e-01  -1.1884611e-02  -1.3265234e-02
   7.2000000e-01  -7.4416339e-03  -1.4179564e-02
   7.4000000e-01  -2.9859133e-03  -1.3745728e-02
   7.6000000e-01   6.3253659e-04  -1.1788605e-02
   7.8000000e-01   2.9481669e-03  -8.4169893e-03
   8.0000000e-01   3.8902295e-03  -4.0230705e-03
   8.2000000e-01   3.6319879e-03   8.5665710e-04
   8.4000000e-01   2.4285495e-03   5.6893640e-03
   8.6000000e-01   5.7815465e-04   9.9386590e-03
   8.8000000e-01  -1.5164710e-03   1.2957134e-02
   9.0000000e-01  -3.3235093e-03   1.4041916e-02
   9.2000000e-01  -4.3125177e-03   1.2717647e-02
   9.4000000e-01  -4.1941964e-03   8.9825111e-03
   9.6000000e-01  -3.0627020e-03   3.3372542e-03
   9.8000000e-01  -1.3230021e-03  -3.3136575e-03
   1.0000000e+00   4.9375607e-04  -9.7915135e-03
   1.0200000e+00   1.8823276e-03  -1.4835584e-02
   1.0400000e+00   2.4528213e-03  -1.7408287e-02
   1.0600000e+00   2.0122848e-03  -1.7024596e-02
   1.0800000e+00   6.5673580e-04  -1.3901761e-02
   1.1000000e+00  -1.2271470e-03  -8.8561503e-03
   1.1200000e+00  -3.0864897e-03  -3.0875821e-03
   1.1400000e+00  -4.3207245e-03   2.0182781e-03
   1.1600000e+00  -4.3850487e-03   5.0993392e-03
   1.1800000e+00  -2.9767205e-03   5.1150970e-03
   1.2000000e+00  -1.8845069e-04   1.6731210e-03
   1.2200000e+00   3.5158420e-03  -4.7954448e-03
   1.2400000e+00   7.4426870e-03  -1.3092517e-02
   1.2600000e+00   1.0859863e-02  -2.1483913e-02
   1.2800000e+00   1.3225128e-02  -2.8053515e-02
   1.3000000e+00   1.4396058e-02  -3.1162453e-02
   1.3200000e+00   1.4715851e-02  -2.9927604e-02
   1.3400000e+00   1.4900348e-02  -2.4511064e-02
   1.3600000e+00   1.5759702e-02  -1.6062614e-02
   1.3800000e+00   1.7849940e-02  -6.3819534e-03
   1.4000000e+00   2.1186402e-02   2.5317624e-03
   1.4200000e+00   2.5165467e-02   8.9212253e-03
   1.4400000e+00   2.8731862e-02   1.1628141e-02
   1.4600000e+00   3.0728177e-02   1.0312838e-02
   1.4800000e+00   3.0300006e-02   5.4930720e-03
   1.5000000e+00   2.7165691e-02  -1.5869496e-03
   1.5200000e+00   2.1656644e-02  -9.2135976e-03
   1.5400000e+00   1.4609456e-02  -1.5598560e-02
   1.5600000e+00   7.2168926e-03  -1.9354520e-02
   1.5800000e+00   8.2883586e-04  -1.9814670e-02
   1.6000000e+00  -3.3624238e-03  -1.7039418e-02
   1.6200000e+00  -4.6829024e-03  -1.1606881e-02
   1.6400000e+00  -3.1900669e-03  -4.3579558e-03
   1.6600000e+00   3.8304762e-04   3.7615070e-03
   1.6800000e+00   4.9051127e-03   1.1725104e-02
   1.7000000e+00   9.1564330e-03   1.8447105e-02
