   1.1765489e+02   3.1814783e+01   5.5910000e+01
   1.1748931e+02   3.1895546e+01   1.6523000e+01
   0.0000000e+00  -8.1802186e-04  -8.1802186e-04
   2.0000000e-02   2.0225073e-04  -1.5887099e-03
   4.0000000e-02   1.4667663e-03  -2.1301489e-03
   6.0000000e-02   2.8945050e-03  -2.4633419e-03
   8.0000000e-02   4.3046358e-03  -2.6114534e-03
   1.0000000e-01   5.4491238e-03  -2.6133778e-03
   1.2000000e-01   6.0656842e-03  -2.5481062e-03
   1.4000000e-01   5.9278231e-03  -2.5332716e-03
   1.6000000e-01   4.9318387e-03  -2.6698190e-03
   1.8000000e-01   3.1974319e-03  -2.9792878e-03
   2.0000000e-01   1.0661784e-03  -3.3921814e-03
   2.2000000e-01  -1.0317813e-03  -3.7919158e-03
   2.4000000e-01  -2.7359517e-03  -4.0673824e-03
   2.6000000e-01  -3.8393813e-03  -4.1285704e-03
   2.8000000e-01  -4.2956442e-03  -3.8974159e-03
   3.0000000e-01  -4.1956215e-03  -3.3183669e-03
   3.2000000e-01  -3.7492407e-03  -2.3951875e-03
   3.4000000e-01  -3.2687395e-03  -1.2106522e-03
   3.6000000e-01  -3.1059918e-03   1.0919378e-04
   3.8000000e-01  -3.5268410e-03   1.4692699e-03
   4.0000000e-01  -4.5875010e-03   2.8412567e-03
   4.2000000e-01  -6.0832663e-03   4.2026686e-03
   4.4000000e-01  -7.5917262e-03   5.4500892e-03
   4.6000000e-01  -8.5993955e-03   6.4047822e-03
   4.8000000e-01  -8.6703334e-03   6.9037305e-03
   5.0000000e-01  -7.5945274e-03   6.8875294e-03
   5.2000000e-01  -5.4535982e-03   6.4313220e-03
   5.4000000e-01  -2.5861642e-03   5.6992942e-03
   5.6000000e-01   5.0831418e-04   4.8321632e-03
   5.8000000e-01   3.2949473e-03   3.8465108e-03
   6.0000000e-01   5.3316705e-03   2.6521925e-03
   6.2000000e-01   6.3554422e-03   1.1743549e-03
   6.4000000e-01   6.3126628e-03  -5.4885211e-04
   6.6000000e-01   5.3551226e-03  -2.3619031e-03
   6.8000000e-01   3.8118664e-03  -4.0527175e-03
   7.0000000e-01   2.1231809e-03  -5.4244905e-03
   7.2000000e-01   7.1984165e-04  -6.3307483e-03
   7.4000000e-01  -1.1600024e-04  -6.6808819e-03
   7.6000000e-01  -3.2446893e-04  -6.4614278e-03
   7.8000000e-01  -4.3102756e-05  -5.7650388e-03
   8.0000000e-01   4.7860936e-04  -4.7787016e-03
   8.2000000e-01   9.7560585e-04  -3.7249026e-03
   8.4000000e-01   1.2346738e-03  -2.7916007e-03
   8.6000000e-01   1.1149192e-03  -2.0776607e-03
   8.8000000e-01   5.3808899e-04  -1.5619114e-03
