117.521070     31.942436
117.882240     31.827833
0.200    0.000    0.000      0
0.300    0.000    0.000      0
0.400    0.000    0.000      0
0.500    0.000    0.000      0
0.600    0.000    0.000      0
0.700    0.000    0.000      0
0.800    0.000    0.000      0
0.900    0.000    0.000      0
1.000    0.000    0.000      0
1.100    0.000    0.000      0
1.200    0.000    0.000      0
1.300    2.040    0.000      1
1.400    2.040    0.000      1
1.500    2.035    0.000      1
1.600    2.030    0.000      1
1.700    2.030    0.000      1
1.800    2.025    0.000      1
1.900    2.025    0.000      1
2.000    2.030    0.000      1
2.100    2.030    0.000      1
2.200    2.035    0.000      1
2.300    2.040    0.000      1
2.400    2.040    0.000      1
2.500    2.045    0.000      1
2.600    2.050    0.000      1
2.700    2.055    0.000      1
2.800    2.060    0.000      1
2.900    2.065    0.000      1
3.000    2.065    0.000      1
3.100    2.070    0.000      1
3.200    2.075    0.000      1
3.300    2.075    0.000      1
3.400    2.080    0.000      1
3.500    2.090    0.000      1
3.600    2.095    0.000      1
3.700    2.105    0.000      1
3.800    2.120    0.000      1
3.900    0.000    0.000      0
4.000    0.000    0.000      0
4.100    0.000    0.000      0
4.200    0.000    0.000      0
4.300    0.000    0.000      0
4.400    0.000    0.000      0
4.500    0.000    0.000      0
4.600    0.000    0.000      0
4.700    0.000    0.000      0
4.800    0.000    0.000      0
4.900    0.000    0.000      0
5.000    0.000    0.000      0
