117.740110     31.724392
117.686460     31.861879
0.200    0.000    0.000      0
0.300    0.000    0.000      0
0.400    0.000    0.000      0
0.500    0.000    0.000      0
0.600    0.000    0.000      0
0.700    0.000    0.000      0
0.800    0.000    0.000      0
0.900    0.000    0.000      0
1.000    0.000    0.000      0
1.100    0.000    0.000      0
1.200    0.000    0.000      0
1.300    0.000    0.000      0
1.400    0.000    0.000      0
1.500    0.000    0.000      0
1.600    0.000    0.000      0
1.700    2.360    0.000      1
1.800    2.380    0.000      1
1.900    2.405    0.000      1
2.000    2.425    0.000      1
2.100    2.430    0.000      1
2.200    2.420    0.000      1
2.300    2.400    0.000      1
2.400    2.370    0.000      1
2.500    2.340    0.000      1
2.600    2.305    0.000      1
2.700    2.270    0.000      1
2.800    2.235    0.000      1
2.900    2.205    0.000      1
3.000    2.175    0.000      1
3.100    2.150    0.000      1
3.200    2.130    0.000      1
3.300    2.105    0.000      1
3.400    2.085    0.000      1
3.500    2.070    0.000      1
3.600    2.050    0.000      1
3.700    2.040    0.000      1
3.800    2.025    0.000      1
3.900    2.020    0.000      1
4.000    2.015    0.000      1
4.100    0.000    0.000      0
4.200    2.010    0.000      1
4.300    0.000    0.000      0
4.400    0.000    0.000      0
4.500    0.000    0.000      0
4.600    2.055    0.000      1
4.700    2.075    0.000      1
4.800    2.100    0.000      1
4.900    2.130    0.000      1
5.000    0.000    0.000      0
