117.772760     31.881843
117.851820     31.781587
0.200    0.000    0.000      0
0.300    2.410    0.000      1
0.400    0.000    0.000      0
0.500    0.000    0.000      0
0.600    0.000    0.000      0
0.700    0.000    0.000      0
0.800    0.000    0.000      0
0.900    0.000    0.000      0
1.000    2.280    0.000      1
1.100    2.270    0.000      1
1.200    2.280    0.000      1
1.300    2.300    0.000      1
1.400    2.325    0.000      1
1.500    2.355    0.000      1
1.600    2.375    0.000      1
1.700    2.395    0.000      1
1.800    2.410    0.000      1
1.900    2.420    0.000      1
2.000    2.425    0.000      1
2.100    2.425    0.000      1
2.200    2.430    0.000      1
2.300    2.435    0.000      1
2.400    2.450    0.000      1
2.500    2.470    0.000      1
2.600    2.500    0.000      1
2.700    2.535    0.000      1
2.800    2.580    0.000      1
2.900    2.630    0.000      1
3.000    2.680    0.000      1
3.100    0.000    0.000      0
3.200    0.000    0.000      0
3.300    0.000    0.000      0
3.400    0.000    0.000      0
3.500    0.000    0.000      0
3.600    0.000    0.000      0
3.700    0.000    0.000      0
3.800    0.000    0.000      0
3.900    0.000    0.000      0
4.000    0.000    0.000      0
4.100    0.000    0.000      0
4.200    0.000    0.000      0
4.300    0.000    0.000      0
4.400    0.000    0.000      0
4.500    0.000    0.000      0
4.600    0.000    0.000      0
4.700    0.000    0.000      0
4.800    0.000    0.000      0
4.900    0.000    0.000      0
5.000    0.000    0.000      0
