117.590560     31.609805
117.740950     31.835365
0.200    2.800    0.000      1
0.300    2.760    0.000      1
0.400    2.880    0.000      1
0.500    2.900    0.000      1
0.600    2.900    0.000      1
0.700    2.900    0.000      1
0.800    2.920    0.000      1
0.900    2.900    0.000      1
1.000    2.880    0.000      1
1.100    2.880    0.000      1
1.200    2.840    0.000      1
1.300    2.900    0.000      1
1.400    2.960    0.000      1
1.500    3.000    0.000      1
1.600    2.980    0.000      1
1.700    2.860    0.000      1
1.800    2.860    0.000      1
1.900    2.860    0.000      1
2.000    2.880    0.000      1
2.100    2.920    0.000      1
2.200    2.940    0.000      1
2.300    2.981    0.000      1
2.400    3.021    0.000      1
2.500    3.061    0.000      1
2.600    3.101    0.000      1
2.700    3.161    0.000      1
2.800    3.201    0.000      1
2.900    3.221    0.000      1
3.000    3.261    0.000      1
3.100    3.261    0.000      1
3.200    3.281    0.000      1
3.300    3.281    0.000      1
3.400    3.262    0.000      1
3.500    3.222    0.000      1
3.600    3.142    0.000      1
3.700    3.082    0.000      1
3.800    3.042    0.000      1
3.900    3.022    0.000      1
4.000    3.022    0.000      1
4.100    3.042    0.000      1
4.200    3.062    0.000      1
4.300    3.122    0.000      1
4.400    3.182    0.000      1
4.500    3.283    0.000      1
4.600    3.403    0.000      1
4.700    3.524    0.000      1
4.800    3.624    0.000      1
4.900    3.725    0.000      1
5.000    3.825    0.000      1
