117.584020     32.036494
117.511950     31.710178
0.200    1.520    0.000      1
0.300    1.580    0.000      1
0.400    1.500    0.000      1
0.500    1.440    0.000      1
0.600    1.440    0.000      1
0.700    1.400    0.000      1
0.800    1.400    0.000      1
0.900    1.400    0.000      1
1.000    1.400    0.000      1
1.100    1.400    0.000      1
1.200    1.400    0.000      1
1.300    1.400    0.000      1
1.400    1.400    0.000      1
1.500    1.400    0.000      1
1.600    1.400    0.000      1
1.700    1.400    0.000      1
1.800    1.420    0.000      1
1.900    1.420    0.000      1
2.000    1.440    0.000      1
2.100    1.440    0.000      1
2.200    1.460    0.000      1
2.300    1.480    0.000      1
2.400    1.480    0.000      1
2.500    1.500    0.000      1
2.600    1.500    0.000      1
2.700    1.500    0.000      1
2.800    1.500    0.000      1
2.900    1.500    0.000      1
3.000    1.520    0.000      1
3.100    1.520    0.000      1
3.200    1.520    0.000      1
3.300    1.520    0.000      1
3.400    1.520    0.000      1
3.500    1.520    0.000      1
3.600    1.520    0.000      1
3.700    1.520    0.000      1
3.800    1.520    0.000      1
3.900    1.520    0.000      1
4.000    1.520    0.000      1
4.100    1.540    0.000      1
4.200    1.540    0.000      1
4.300    1.560    0.000      1
4.400    1.560    0.000      1
4.500    1.580    0.000      1
4.600    1.600    0.000      1
4.700    1.620    0.000      1
4.800    1.620    0.000      1
4.900    1.640    0.000      1
5.000    1.660    0.000      1
