117.519670     31.831082
117.875260     31.707610
0.200    0.000    0.000      0
0.300    0.000    0.000      0
0.400    0.000    0.000      0
0.500    2.250    0.000      1
0.600    2.235    0.000      1
0.700    2.215    0.000      1
0.800    2.245    0.000      1
0.900    2.255    0.000      1
1.000    2.255    0.000      1
1.100    2.230    0.000      1
1.200    2.225    0.000      1
1.300    2.225    0.000      1
1.400    2.260    0.000      1
1.500    2.335    0.000      1
1.600    2.365    0.000      1
1.700    2.395    0.000      1
1.800    2.425    0.000      1
1.900    2.455    0.000      1
2.000    2.485    0.000      1
2.100    2.505    0.000      1
2.200    2.530    0.000      1
2.300    2.560    0.000      1
2.400    2.585    0.000      1
2.500    2.605    0.000      1
2.600    2.620    0.000      1
2.700    2.640    0.000      1
2.800    2.660    0.000      1
2.900    2.685    0.000      1
3.000    2.710    0.000      1
3.100    2.735    0.000      1
3.200    2.761    0.000      1
3.300    2.786    0.000      1
3.400    2.801    0.000      1
3.500    2.816    0.000      1
3.600    2.831    0.000      1
3.700    2.841    0.000      1
3.800    2.856    0.000      1
3.900    2.866    0.000      1
4.000    2.876    0.000      1
4.100    2.881    0.000      1
4.200    2.886    0.000      1
4.300    2.891    0.000      1
4.400    2.901    0.000      1
4.500    2.921    0.000      1
4.600    2.941    0.000      1
4.700    2.961    0.000      1
4.800    0.000    0.000      0
4.900    0.000    0.000      0
5.000    0.000    0.000      0
