117.584020     32.036494
117.519670     31.831082
0.200    0.000    0.000      0
0.300    0.000    0.000      0
0.400    0.000    0.000      0
0.500    0.000    0.000      0
0.600    0.000    0.000      0
0.700    0.000    0.000      0
0.800    0.000    0.000      0
0.900    0.000    0.000      0
1.000    0.000    0.000      0
1.100    0.000    0.000      0
1.200    0.000    0.000      0
1.300    0.000    0.000      0
1.400    0.000    0.000      0
1.500    0.000    0.000      0
1.600    0.000    0.000      0
1.700    0.000    0.000      0
1.800    0.000    0.000      0
1.900    0.000    0.000      0
2.000    0.000    0.000      0
2.100    0.000    0.000      0
2.200    0.000    0.000      0
2.300    0.000    0.000      0
2.400    0.000    0.000      0
2.500    2.205    0.000      1
2.600    2.240    0.000      1
2.700    2.270    0.000      1
2.800    2.291    0.000      1
2.900    2.281    0.000      1
3.000    2.271    0.000      1
3.100    2.286    0.000      1
3.200    2.331    0.000      1
3.300    2.371    0.000      1
3.400    2.411    0.000      1
3.500    2.451    0.000      1
3.600    2.486    0.000      1
3.700    2.521    0.000      1
3.800    2.561    0.000      1
3.900    2.627    0.000      1
4.000    2.707    0.000      1
4.100    0.000    0.000      0
4.200    0.000    0.000      0
4.300    0.000    0.000      0
4.400    0.000    0.000      0
4.500    0.000    0.000      0
4.600    0.000    0.000      0
4.700    0.000    0.000      0
4.800    0.000    0.000      0
4.900    0.000    0.000      0
5.000    0.000    0.000      0
