117.369500     31.719357
117.566850     31.683449
0.200    0.000    0.000      0
0.300    0.000    0.000      0
0.400    0.000    0.000      0
0.500    0.000    0.000      0
0.600    0.000    0.000      0
0.700    0.000    0.000      0
0.800    0.000    0.000      0
0.900    0.000    0.000      0
1.000    0.000    0.000      0
1.100    0.000    0.000      0
1.200    0.000    0.000      0
1.300    0.000    0.000      0
1.400    0.000    0.000      0
1.500    0.000    0.000      0
1.600    0.000    0.000      0
1.700    0.000    0.000      0
1.800    0.000    0.000      0
1.900    0.000    0.000      0
2.000    0.000    0.000      0
2.100    0.000    0.000      0
2.200    2.376    0.000      1
2.300    2.406    0.000      1
2.400    2.431    0.000      1
2.500    2.451    0.000      1
2.600    2.466    0.000      1
2.700    2.486    0.000      1
2.800    2.501    0.000      1
2.900    2.516    0.000      1
3.000    2.531    0.000      1
3.100    2.541    0.000      1
3.200    2.561    0.000      1
3.300    2.592    0.000      1
3.400    2.637    0.000      1
3.500    2.697    0.000      1
3.600    2.782    0.000      1
3.700    2.883    0.000      1
3.800    2.988    0.000      1
3.900    3.089    0.000      1
4.000    3.184    0.000      1
4.100    0.000    0.000      0
4.200    0.000    0.000      0
4.300    0.000    0.000      0
4.400    0.000    0.000      0
4.500    0.000    0.000      0
4.600    0.000    0.000      0
4.700    0.000    0.000      0
4.800    0.000    0.000      0
4.900    0.000    0.000      0
5.000    0.000    0.000      0
