117.402180     31.763469
117.480890     31.663457
0.200    1.300    0.000      1
0.300    1.320    0.000      1
0.400    1.300    0.000      1
0.500    1.380    0.000      1
0.600    1.500    0.000      1
0.700    1.500    0.000      1
0.800    1.520    0.000      1
0.900    1.600    0.000      1
1.000    1.620    0.000      1
1.100    1.600    0.000      1
1.200    1.620    0.000      1
1.300    1.620    0.000      1
1.400    1.640    0.000      1
1.500    1.680    0.000      1
1.600    1.720    0.000      1
1.700    1.800    0.000      1
1.800    1.860    0.000      1
1.900    1.900    0.000      1
2.000    1.921    0.000      1
2.100    1.961    0.000      1
2.200    2.001    0.000      1
2.300    2.041    0.000      1
2.400    2.081    0.000      1
2.500    2.121    0.000      1
2.600    2.161    0.000      1
2.700    2.201    0.000      1
2.800    2.242    0.000      1
2.900    2.282    0.000      1
3.000    2.322    0.000      1
3.100    2.382    0.000      1
3.200    2.443    0.000      1
3.300    2.503    0.000      1
3.400    2.563    0.000      1
3.500    0.000    0.000      0
3.600    0.000    0.000      0
3.700    0.000    0.000      0
3.800    0.000    0.000      0
3.900    0.000    0.000      0
4.000    0.000    0.000      0
4.100    0.000    0.000      0
4.200    0.000    0.000      0
4.300    0.000    0.000      0
4.400    0.000    0.000      0
4.500    0.000    0.000      0
4.600    0.000    0.000      0
4.700    0.000    0.000      0
4.800    0.000    0.000      0
4.900    0.000    0.000      0
5.000    0.000    0.000      0
