117.929580     31.680564
117.937840     31.801324
0.200    0.000    0.000      0
0.300    0.000    0.000      0
0.400    0.000    0.000      0
0.500    0.000    0.000      0
0.600    0.000    0.000      0
0.700    0.000    0.000      0
0.800    0.000    0.000      0
0.900    0.000    0.000      0
1.000    0.000    0.000      0
1.100    0.000    0.000      0
1.200    0.000    0.000      0
1.300    0.000    0.000      0
1.400    0.000    0.000      0
1.500    0.000    0.000      0
1.600    0.000    0.000      0
1.700    0.000    0.000      0
1.800    0.000    0.000      0
1.900    0.000    0.000      0
2.000    0.000    0.000      0
2.100    0.000    0.000      0
2.200    0.000    0.000      0
2.300    0.000    0.000      0
2.400    0.000    0.000      0
2.500    0.000    0.000      0
2.600    0.000    0.000      0
2.700    0.000    0.000      0
2.800    0.000    0.000      0
2.900    2.974    0.000      1
3.000    0.000    0.000      0
3.100    0.000    0.000      0
3.200    0.000    0.000      0
3.300    0.000    0.000      0
3.400    0.000    0.000      0
3.500    0.000    0.000      0
3.600    0.000    0.000      0
3.700    0.000    0.000      0
3.800    0.000    0.000      0
3.900    0.000    0.000      0
4.000    0.000    0.000      0
4.100    0.000    0.000      0
4.200    0.000    0.000      0
4.300    0.000    0.000      0
4.400    0.000    0.000      0
4.500    0.000    0.000      0
4.600    0.000    0.000      0
4.700    0.000    0.000      0
4.800    0.000    0.000      0
4.900    0.000    0.000      0
5.000    0.000    0.000      0
