117.519670     31.831082
117.875260     31.707610
0.200    0.000    0.000      0
0.300    0.000    0.000      0
0.400    0.000    0.000      0
0.500    2.080    0.000      1
0.600    2.090    0.000      1
0.700    2.090    0.000      1
0.800    2.090    0.000      1
0.900    2.090    0.000      1
1.000    2.085    0.000      1
1.100    2.080    0.000      1
1.200    2.060    0.000      1
1.300    2.050    0.000      1
1.400    2.045    0.000      1
1.500    2.045    0.000      1
1.600    2.055    0.000      1
1.700    2.065    0.000      1
1.800    2.075    0.000      1
1.900    2.085    0.000      1
2.000    2.090    0.000      1
2.100    2.095    0.000      1
2.200    2.100    0.000      1
2.300    2.105    0.000      1
2.400    2.115    0.000      1
2.500    2.120    0.000      1
2.600    2.125    0.000      1
2.700    2.135    0.000      1
2.800    2.140    0.000      1
2.900    2.150    0.000      1
3.000    2.160    0.000      1
3.100    2.165    0.000      1
3.200    2.175    0.000      1
3.300    2.185    0.000      1
3.400    2.195    0.000      1
3.500    2.210    0.000      1
3.600    2.220    0.000      1
3.700    2.235    0.000      1
3.800    2.245    0.000      1
3.900    2.260    0.000      1
4.000    2.275    0.000      1
4.100    2.290    0.000      1
4.200    2.305    0.000      1
4.300    2.320    0.000      1
4.400    2.335    0.000      1
4.500    2.350    0.000      1
4.600    2.360    0.000      1
4.700    2.375    0.000      1
4.800    0.000    0.000      0
4.900    0.000    0.000      0
5.000    0.000    0.000      0
