117.511950     31.710178
117.875260     31.707610
0.200    2.450    0.000      1
0.300    0.000    0.000      0
0.400    0.000    0.000      0
0.500    0.000    0.000      0
0.600    0.000    0.000      0
0.700    0.000    0.000      0
0.800    0.000    0.000      0
0.900    0.000    0.000      0
1.000    0.000    0.000      0
1.100    0.000    0.000      0
1.200    0.000    0.000      0
1.300    2.415    0.000      1
1.400    2.445    0.000      1
1.500    2.455    0.000      1
1.600    2.455    0.000      1
1.700    2.455    0.000      1
1.800    2.455    0.000      1
1.900    2.455    0.000      1
2.000    2.455    0.000      1
2.100    2.460    0.000      1
2.200    2.465    0.000      1
2.300    2.475    0.000      1
2.400    2.485    0.000      1
2.500    2.495    0.000      1
2.600    2.510    0.000      1
2.700    2.525    0.000      1
2.800    2.545    0.000      1
2.900    2.560    0.000      1
3.000    2.575    0.000      1
3.100    2.595    0.000      1
3.200    2.605    0.000      1
3.300    2.620    0.000      1
3.400    2.625    0.000      1
3.500    2.635    0.000      1
3.600    2.640    0.000      1
3.700    2.645    0.000      1
3.800    2.645    0.000      1
3.900    2.645    0.000      1
4.000    2.645    0.000      1
4.100    2.645    0.000      1
4.200    2.650    0.000      1
4.300    2.650    0.000      1
4.400    2.650    0.000      1
4.500    2.660    0.000      1
4.600    2.665    0.000      1
4.700    2.680    0.000      1
4.800    2.700    0.000      1
4.900    0.000    0.000      0
5.000    0.000    0.000      0
