117.369500     31.719357
117.480890     31.663457
0.200    1.420    0.000      1
0.300    1.400    0.000      1
0.400    1.380    0.000      1
0.500    1.400    0.000      1
0.600    1.340    0.000      1
0.700    1.460    0.000      1
0.800    1.440    0.000      1
0.900    1.480    0.000      1
1.000    1.500    0.000      1
1.100    1.520    0.000      1
1.200    1.520    0.000      1
1.300    1.580    0.000      1
1.400    1.660    0.000      1
1.500    1.700    0.000      1
1.600    1.760    0.000      1
1.700    1.820    0.000      1
1.800    1.860    0.000      1
1.900    1.921    0.000      1
2.000    1.941    0.000      1
2.100    1.961    0.000      1
2.200    1.981    0.000      1
2.300    1.981    0.000      1
2.400    2.001    0.000      1
2.500    2.041    0.000      1
2.600    2.061    0.000      1
2.700    2.081    0.000      1
2.800    2.102    0.000      1
2.900    2.162    0.000      1
3.000    2.242    0.000      1
3.100    2.323    0.000      1
3.200    2.403    0.000      1
3.300    2.463    0.000      1
3.400    0.000    0.000      0
3.500    0.000    0.000      0
3.600    0.000    0.000      0
3.700    0.000    0.000      0
3.800    0.000    0.000      0
3.900    0.000    0.000      0
4.000    0.000    0.000      0
4.100    0.000    0.000      0
4.200    0.000    0.000      0
4.300    0.000    0.000      0
4.400    0.000    0.000      0
4.500    0.000    0.000      0
4.600    0.000    0.000      0
4.700    0.000    0.000      0
4.800    0.000    0.000      0
4.900    0.000    0.000      0
5.000    0.000    0.000      0
