0.47328 0.7547 0.44126 0.15245 0.13437 0.22348 0.17789 0.091153 0.18073 0.25005 0.26371 0.2387 0.20064 0.16935 0.15264 0.14803 0.14952 0.1526 0.15507 0.15608 0.15543 0.15313 0.1492 0.14369 0.13665 0.12816 0.11835 0.10745 0.095689 0.083342 0.070657 0.057833 0.045024 0.032397 0.020392 0.011353 0.013799 0.024455 0.036618 0.048938 0.061001 0.072563 0.083441 0.093495 0.10263 0.11082 0.11806 0.1244 0.12991
0.50644 0.64219 0.32674 0.14574 0.41613 0.61065 0.74265 0.66368 0.45919 0.28555 0.17628 0.13612 0.13426 0.13684 0.13502 0.13043 0.12603 0.12364 0.12381 0.12613 0.12972 0.13354 0.1366 0.1381 0.13752 0.13461 0.12942 0.12225 0.11354 0.10385 0.093767 0.083851 0.074622 0.066589 0.060267 0.056138 0.054512 0.055348 0.058225 0.062519 0.067617 0.073041 0.078496 0.083847 0.089101 0.094365 0.099791 0.10553 0.11166
0.4291 0.61173 0.56613 0.44676 0.27746 0.37959 0.56275 0.52518 0.3667 0.23585 0.14533 0.087801 0.055822 0.040791 0.03579 0.038936 0.049103 0.063241 0.078586 0.093404 0.1067 0.11791 0.12673 0.13301 0.13675 0.13803 0.13709 0.13423 0.12984 0.12435 0.11816 0.11167 0.10519 0.098931 0.093053 0.087636 0.082701 0.078204 0.074055 0.070138 0.066361 0.062728 0.059431 0.056927 0.055951 0.057343 0.061678 0.068965 0.078707
0.30037 0.54497 0.46194 0.4774 0.52073 0.39502 0.2279 0.087662 0.082369 0.10711 0.14064 0.16765 0.17988 0.17959 0.17212 0.16184 0.15158 0.1428 0.13602 0.1312 0.12802 0.12608 0.12498 0.12444 0.12423 0.12418 0.12409 0.12376 0.12296 0.12153 0.11936 0.11642 0.1127 0.10824 0.10304 0.097097 0.090391 0.082874 0.074478 0.065125 0.054734 0.043251 0.0307 0.017416 0.0073532 0.017149 0.033281 0.050497 0.068092
0.25027 0.27237 0.26685 0.38574 0.47664 0.3986 0.3475 0.27102 0.21503 0.21204 0.2237 0.22474 0.21241 0.19275 0.1718 0.15279 0.13657 0.12269 0.11046 0.099505 0.08995 0.08236 0.077563 0.076274 0.078622 0.08394 0.09106 0.098763 0.10606 0.1123 0.11711 0.12038 0.12211 0.1224 0.12134 0.11906 0.1157 0.11139 0.10637 0.10092 0.095458 0.090531 0.086844 0.085171 0.086173 0.090174 0.097039 0.10626 0.11718
0.29717 0.25637 0.10373 0.30694 0.445 0.44188 0.50772 0.50244 0.40609 0.30679 0.22113 0.14951 0.098747 0.07871 0.081404 0.087045 0.087273 0.081416 0.070767 0.056755 0.040649 0.023976 0.012648 0.022074 0.039391 0.057186 0.074138 0.089681 0.10349 0.11542 0.12546 0.13373 0.1404 0.14563 0.14958 0.15242 0.15428 0.15531 0.15572 0.15571 0.15553 0.15546 0.15579 0.15677 0.1586 0.16142 0.16525 0.17 0.17554
0.28875 0.35423 0.34823 0.41497 0.60226 0.75579 0.95453 0.93759 0.74911 0.56217 0.40604 0.28916 0.21467 0.17535 0.15683 0.14667 0.13869 0.13084 0.1228 0.11484 0.10754 0.10161 0.09784 0.096833 0.098817 0.10353 0.11037 0.11857 0.12744 0.13643 0.14519 0.1535 0.16125 0.16838 0.17486 0.18067 0.1858 0.19025 0.19406 0.19727 0.19998 0.20227 0.20425 0.20604 0.20775 0.20945 0.21123 0.21312 0.21513
0.56564 0.53323 0.36435 0.34596 0.21568 0.1793 0.44697 0.63074 0.6494 0.59775 0.51114 0.41447 0.32925 0.26521 0.22163 0.19315 0.17443 0.16159 0.15221 0.14493 0.13914 0.13469 0.13164 0.13016 0.13037 0.13228 0.13577 0.1406 0.14645 0.15299 0.15994 0.16708 0.17425 0.18132 0.18816 0.19467 0.20075 0.2063 0.21125 0.21556 0.21919 0.22215 0.22445 0.22615 0.22731 0.22801 0.22835 0.22841 0.22828
0.31949 0.30942 0.26176 0.167 0.099365 0.086518 0.24518 0.36027 0.34713 0.2805 0.1916 0.10069 0.037329 0.057142 0.089096 0.1071 0.11433 0.11499 0.11222 0.1082 0.10456 0.10256 0.10299 0.10609 0.11157 0.11876 0.12694 0.13546 0.14389 0.15198 0.15962 0.16685 0.17372 0.18027 0.18651 0.19242 0.19793 0.20296 0.20743 0.21127 0.21442 0.21684 0.21853 0.21952 0.21986 0.21965 0.21898 0.21797 0.21675
0.44264 0.74645 0.68792 0.67807 0.68539 0.55906 0.49732 0.43407 0.37977 0.3306 0.26992 0.20532 0.1511 0.11483 0.094853 0.08398 0.075454 0.065765 0.054135 0.041715 0.032139 0.032073 0.042855 0.058663 0.075611 0.091984 0.10696 0.12017 0.13152 0.14113 0.14925 0.15621 0.1623 0.16775 0.17271 0.17724 0.18133 0.18495 0.18803 0.19052 0.19235 0.1935 0.19399 0.19385 0.19315 0.19202 0.19056 0.18891 0.18721
0.79318 0.81745 0.45375 0.34574 0.39659 0.4343 0.44829 0.41215 0.35946 0.29767 0.23331 0.1842 0.15548 0.13814 0.12388 0.11004 0.096429 0.083086 0.070206 0.058748 0.050917 0.049559 0.055436 0.066186 0.078934 0.09177 0.10364 0.11405 0.12284 0.1301 0.13606 0.14101 0.14521 0.14885 0.15207 0.15488 0.15727 0.1592 0.16059 0.16141 0.16161 0.16119 0.1602 0.15869 0.15678 0.15461 0.15231 0.15006 0.14799
0.65445 0.6228 0.45018 0.54694 0.67832 0.67657 0.69285 0.55144 0.34175 0.17601 0.081089 0.10436 0.1482 0.17064 0.17511 0.16897 0.158 0.14565 0.13371 0.12311 0.11447 0.10823 0.1046 0.10348 0.1044 0.10671 0.10975 0.113 0.11614 0.119 0.12156 0.12385 0.12592 0.12779 0.12942 0.13075 0.1317 0.13218 0.13211 0.13144 0.13015 0.12825 0.12581 0.12293 0.11973 0.11637 0.11302 0.10988 0.10713
0.051532 0.27865 0.23276 0.11237 0.12863 0.32757 0.57686 0.70485 0.64589 0.53586 0.43147 0.35204 0.29906 0.26492 0.24103 0.2216 0.20404 0.18759 0.17226 0.15823 0.14574 0.13494 0.12594 0.11872 0.11321 0.10924 0.10659 0.10502 0.1043 0.10423 0.10463 0.10535 0.10623 0.10714 0.10793 0.10844 0.10856 0.10816 0.10718 0.10555 0.10328 0.10039 0.096956 0.093055 0.088802 0.084326 0.079783 0.07536 0.071297
0.40034 0.094783 0.25359 0.33724 0.4282 0.52108 0.64632 0.63095 0.50469 0.38727 0.31263 0.28123 0.26993 0.26029 0.24694 0.23032 0.21207 0.19356 0.17565 0.15888 0.14358 0.12996 0.11813 0.10817 0.10013 0.093981 0.089633 0.0869 0.085517 0.085171 0.085546 0.086354 0.087342 0.088298 0.089037 0.089406 0.089287 0.088592 0.087276 0.085327 0.08277 0.079651 0.076029 0.071957 0.067473 0.062602 0.057366 0.051813 0.046074
0.14897 0.15594 0.24034 0.45701 0.61143 0.57298 0.59268 0.50049 0.32267 0.17272 0.12133 0.1652 0.20636 0.22395 0.22301 0.21086 0.19329 0.17391 0.15468 0.13651 0.11984 0.1049 0.091889 0.081023 0.072561 0.066679 0.063341 0.062215 0.062736 0.064279 0.066307 0.068427 0.070373 0.071963 0.073073 0.073614 0.073537 0.072824 0.071501 0.069631 0.067302 0.064612 0.061638 0.058414 0.054907 0.051024 0.046626 0.041562 0.035703
